Year,Geo_Level,State,State_ANSI,Ag_District,Ag_District_Code,County,County_ANSI,Value
2007,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,ANGELINA,5,"1,295"
2007,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,BRAZOS,41,50
2007,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,GRIMES,185, (D)
2007,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,HARDIN,199,"13,784"
2007,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,JASPER,241,14
2007,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,LEON,289,61
2007,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,MADISON,313,9
2007,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,MONTGOMERY,339,"2,007"
2007,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,POLK,373,"1,258"
2007,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,ROBERTSON,395,63
2007,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,SABINE,403, (D)
2007,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,SAN JACINTO,407,9
2007,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,TRINITY,455,40
2007,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,TYLER,457,18
2007,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,WALKER,471,46
2007,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,WALLER,473,153
2007,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,BANDERA,19,9
2007,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,BLANCO,31,17
2007,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,BURNET,53,68
2007,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,COKE,81, (D)
2007,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,GILLESPIE,171,29
2007,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,KENDALL,259,10
2007,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,KERR,265, (D)
2007,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,KIMBLE,267, (D)
2007,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,LAMPASAS,281, (D)
2007,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,MASON,319, (D)
2007,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,MCCULLOCH,307, (D)
2007,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,MENARD,327, (D)
2007,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,SAN SABA,411,33
2007,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,SUTTON,435, (D)
2007,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,TOM GREEN,451, (D)
2007,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,UVALDE,463, (D)
2007,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,VAL VERDE,465, (D)
2007,COUNTY,TEXAS,48,LOWER VALLEY,97,CAMERON,61, (D)
2007,COUNTY,TEXAS,48,LOWER VALLEY,97,HIDALGO,215, (D)
2007,COUNTY,TEXAS,48,LOWER VALLEY,97,STARR,427,3
2007,COUNTY,TEXAS,48,LOWER VALLEY,97,WILLACY,489, (D)
2007,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,CASTRO,69, (D)
2007,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,FLOYD,153, (D)
2007,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,GRAY,179, (D)
2007,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,HALE,189, (D)
2007,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,HUTCHINSON,233, (D)
2007,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,OCHILTREE,357, (D)
2007,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,POTTER,375, (D)
2007,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,CHILDRESS,75, (D)
2007,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,COLLINGSWORTH,87, (D)
2007,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,COTTLE,101, (D)
2007,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,KENT,263, (D)
2007,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,WICHITA,485, (D)
2007,COUNTY,TEXAS,48,SOUTH CENTRAL,81,AUSTIN,15,105
2007,COUNTY,TEXAS,48,SOUTH CENTRAL,81,BASTROP,21,165
2007,COUNTY,TEXAS,48,SOUTH CENTRAL,81,BEE,25, (D)
2007,COUNTY,TEXAS,48,SOUTH CENTRAL,81,BEXAR,29,"4,761"
2007,COUNTY,TEXAS,48,SOUTH CENTRAL,81,BURLESON,51,15
2007,COUNTY,TEXAS,48,SOUTH CENTRAL,81,CALDWELL,55,659
2007,COUNTY,TEXAS,48,SOUTH CENTRAL,81,COLORADO,89,10
2007,COUNTY,TEXAS,48,SOUTH CENTRAL,81,COMAL,91,20
2007,COUNTY,TEXAS,48,SOUTH CENTRAL,81,DE WITT,123, (D)
2007,COUNTY,TEXAS,48,SOUTH CENTRAL,81,FAYETTE,149,"1,295"
2007,COUNTY,TEXAS,48,SOUTH CENTRAL,81,GONZALES,177,199
2007,COUNTY,TEXAS,48,SOUTH CENTRAL,81,GUADALUPE,187,9
2007,COUNTY,TEXAS,48,SOUTH CENTRAL,81,HAYS,209,29
2007,COUNTY,TEXAS,48,SOUTH CENTRAL,81,KARNES,255, (D)
2007,COUNTY,TEXAS,48,SOUTH CENTRAL,81,LAVACA,285,85
2007,COUNTY,TEXAS,48,SOUTH CENTRAL,81,LEE,287,634
2007,COUNTY,TEXAS,48,SOUTH CENTRAL,81,MEDINA,325,"1,801"
2007,COUNTY,TEXAS,48,SOUTH CENTRAL,81,TRAVIS,453,478
2007,COUNTY,TEXAS,48,SOUTH CENTRAL,81,WASHINGTON,477,23
2007,COUNTY,TEXAS,48,SOUTH CENTRAL,81,WILSON,493,9
2007,COUNTY,TEXAS,48,SOUTH TEXAS,96,ATASCOSA,13,511
2007,COUNTY,TEXAS,48,SOUTH TEXAS,96,DIMMIT,127,3
2007,COUNTY,TEXAS,48,SOUTH TEXAS,96,FRIO,163,"7,720"
2007,COUNTY,TEXAS,48,SOUTH TEXAS,96,JIM WELLS,249,160
2007,COUNTY,TEXAS,48,SOUTH TEXAS,96,LA SALLE,283, (D)
2007,COUNTY,TEXAS,48,SOUTH TEXAS,96,LIVE OAK,297, (D)
2007,COUNTY,TEXAS,48,SOUTH TEXAS,96,MAVERICK,323, (D)
2007,COUNTY,TEXAS,48,SOUTH TEXAS,96,MCMULLEN,311, (D)
2007,COUNTY,TEXAS,48,SOUTH TEXAS,96,WEBB,479,6
2007,COUNTY,TEXAS,48,SOUTH TEXAS,96,ZAVALA,507, (D)
2007,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,CROSBY,107, (D)
2007,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,GAINES,165,3
2007,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,42
2007,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LYNN,305,3
2007,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,MIDLAND,329, (D)
2007,COUNTY,TEXAS,48,SOUTHERN LOW PLAINS,22,COLEMAN,83,17
2007,COUNTY,TEXAS,48,SOUTHERN LOW PLAINS,22,JONES,253,14
2007,COUNTY,TEXAS,48,SOUTHERN LOW PLAINS,22,MITCHELL,335, (D)
2007,COUNTY,TEXAS,48,SOUTHERN LOW PLAINS,22,NOLAN,353,6
2007,COUNTY,TEXAS,48,SOUTHERN LOW PLAINS,22,RUNNELS,399, (D)
2007,COUNTY,TEXAS,48,SOUTHERN LOW PLAINS,22,SCURRY,415, (D)
2007,COUNTY,TEXAS,48,SOUTHERN LOW PLAINS,22,STONEWALL,433, (D)
2007,COUNTY,TEXAS,48,SOUTHERN LOW PLAINS,22,TAYLOR,441,30
2007,COUNTY,TEXAS,48,TRANS-PECOS,60,BREWSTER,43,3
2007,COUNTY,TEXAS,48,TRANS-PECOS,60,CRANE,103, (D)
2007,COUNTY,TEXAS,48,TRANS-PECOS,60,ECTOR,135, (D)
2007,COUNTY,TEXAS,48,TRANS-PECOS,60,EL PASO,141,"11,504"
2007,COUNTY,TEXAS,48,TRANS-PECOS,60,HUDSPETH,229, (D)
2007,COUNTY,TEXAS,48,TRANS-PECOS,60,JEFF DAVIS,243, (D)
2007,COUNTY,TEXAS,48,TRANS-PECOS,60,PRESIDIO,377, (D)
2007,COUNTY,TEXAS,48,TRANS-PECOS,60,REEVES,389, (D)
2007,COUNTY,TEXAS,48,UPPER COAST,90,BRAZORIA,39,"12,065"
2007,COUNTY,TEXAS,48,UPPER COAST,90,CALHOUN,57, (D)
2007,COUNTY,TEXAS,48,UPPER COAST,90,CHAMBERS,71, (D)
2007,COUNTY,TEXAS,48,UPPER COAST,90,FORT BEND,157,45
2007,COUNTY,TEXAS,48,UPPER COAST,90,GALVESTON,167, (D)
2007,COUNTY,TEXAS,48,UPPER COAST,90,HARRIS,201, (D)
2007,COUNTY,TEXAS,48,UPPER COAST,90,JACKSON,239,19
2007,COUNTY,TEXAS,48,UPPER COAST,90,JEFFERSON,245,"6,980"
2007,COUNTY,TEXAS,48,UPPER COAST,90,LIBERTY,291,"11,503"
2007,COUNTY,TEXAS,48,UPPER COAST,90,MATAGORDA,321, (D)
2007,COUNTY,TEXAS,48,UPPER COAST,90,ORANGE,361,"4,080"
2007,COUNTY,TEXAS,48,UPPER COAST,90,VICTORIA,469, (D)
2007,COUNTY,TEXAS,48,UPPER COAST,90,WHARTON,481, (D)
2007,COUNTY,UTAH,49,CENTRAL,50,JUAB,23,400
2007,COUNTY,UTAH,49,CENTRAL,50,MILLARD,27,"7,339"
2007,COUNTY,UTAH,49,CENTRAL,50,SANPETE,39, (D)
2007,COUNTY,UTAH,49,CENTRAL,50,SEVIER,41,41
2007,COUNTY,UTAH,49,CENTRAL,50,UTAH,49,"2,718"
2007,COUNTY,UTAH,49,EASTERN,60,CARBON,7,4
2007,COUNTY,UTAH,49,EASTERN,60,DUCHESNE,13,"4,674"
2007,COUNTY,UTAH,49,EASTERN,60,EMERY,15, (D)
2007,COUNTY,UTAH,49,EASTERN,60,GRAND,19, (D)
2007,COUNTY,UTAH,49,EASTERN,60,SUMMIT,43, (D)
2007,COUNTY,UTAH,49,EASTERN,60,UINTAH,47, (D)
2007,COUNTY,UTAH,49,EASTERN,60,WASATCH,51,12
2007,COUNTY,UTAH,49,NORTHERN,10,BOX ELDER,3,"1,975"
2007,COUNTY,UTAH,49,NORTHERN,10,CACHE,5,"7,057"
2007,COUNTY,UTAH,49,NORTHERN,10,DAVIS,11,"1,327"
2007,COUNTY,UTAH,49,NORTHERN,10,MORGAN,29,15
2007,COUNTY,UTAH,49,NORTHERN,10,SALT LAKE,35,476
2007,COUNTY,UTAH,49,NORTHERN,10,TOOELE,45, (D)
2007,COUNTY,UTAH,49,NORTHERN,10,WEBER,57,31
2007,COUNTY,UTAH,49,SOUTHERN,70,BEAVER,1, (D)
2007,COUNTY,UTAH,49,SOUTHERN,70,GARFIELD,17,38
2007,COUNTY,UTAH,49,SOUTHERN,70,IRON,21,60
2007,COUNTY,UTAH,49,SOUTHERN,70,WASHINGTON,53,706
2007,COUNTY,UTAH,49,SOUTHERN,70,WAYNE,55, (D)
2007,COUNTY,VERMONT,50,ALL COUNTIES,10,ADDISON,1,"2,654"
2007,COUNTY,VERMONT,50,ALL COUNTIES,10,BENNINGTON,3, (D)
2007,COUNTY,VERMONT,50,ALL COUNTIES,10,CALEDONIA,5,39
2007,COUNTY,VERMONT,50,ALL COUNTIES,10,CHITTENDEN,7,309
2007,COUNTY,VERMONT,50,ALL COUNTIES,10,ESSEX,9, (D)
2007,COUNTY,VERMONT,50,ALL COUNTIES,10,FRANKLIN,11, (D)
2007,COUNTY,VERMONT,50,ALL COUNTIES,10,GRAND ISLE,13, (D)
2007,COUNTY,VERMONT,50,ALL COUNTIES,10,LAMOILLE,15,23
2007,COUNTY,VERMONT,50,ALL COUNTIES,10,ORANGE,17,137
2007,COUNTY,VERMONT,50,ALL COUNTIES,10,ORLEANS,19,348
2007,COUNTY,VERMONT,50,ALL COUNTIES,10,RUTLAND,21,"2,167"
2007,COUNTY,VERMONT,50,ALL COUNTIES,10,WASHINGTON,23,645
2007,COUNTY,VERMONT,50,ALL COUNTIES,10,WINDHAM,25,287
2007,COUNTY,VERMONT,50,ALL COUNTIES,10,WINDSOR,27,249
2007,COUNTY,VIRGINIA,51,CENTRAL,50,ALBEMARLE,3,42
2007,COUNTY,VIRGINIA,51,CENTRAL,50,AMHERST,9,17
2007,COUNTY,VIRGINIA,51,CENTRAL,50,APPOMATTOX,11,170
2007,COUNTY,VIRGINIA,51,CENTRAL,50,BEDFORD,19,257
2007,COUNTY,VIRGINIA,51,CENTRAL,50,BUCKINGHAM,29,9
2007,COUNTY,VIRGINIA,51,CENTRAL,50,CAMPBELL,31,285
2007,COUNTY,VIRGINIA,51,CENTRAL,50,CAROLINE,33,17
2007,COUNTY,VIRGINIA,51,CENTRAL,50,CHESTERFIELD,41, (D)
2007,COUNTY,VIRGINIA,51,CENTRAL,50,CUMBERLAND,49,23
2007,COUNTY,VIRGINIA,51,CENTRAL,50,FLUVANNA,65,5
2007,COUNTY,VIRGINIA,51,CENTRAL,50,GOOCHLAND,75,298
2007,COUNTY,VIRGINIA,51,CENTRAL,50,GREENE,79,6
2007,COUNTY,VIRGINIA,51,CENTRAL,50,HANOVER,85,96
2007,COUNTY,VIRGINIA,51,CENTRAL,50,HENRICO,87,94
2007,COUNTY,VIRGINIA,51,CENTRAL,50,LOUISA,109,60
2007,COUNTY,VIRGINIA,51,CENTRAL,50,NELSON,125,353
2007,COUNTY,VIRGINIA,51,CENTRAL,50,ORANGE,137,10
2007,COUNTY,VIRGINIA,51,CENTRAL,50,POWHATAN,145,108
2007,COUNTY,VIRGINIA,51,CENTRAL,50,PRINCE EDWARD,147,35
2007,COUNTY,VIRGINIA,51,CENTRAL,50,SPOTSYLVANIA,177,219
2007,COUNTY,VIRGINIA,51,EASTERN,60,ACCOMACK,1,18
2007,COUNTY,VIRGINIA,51,EASTERN,60,CHARLES CITY,36, (D)
2007,COUNTY,VIRGINIA,51,EASTERN,60,GLOUCESTER,73,13
2007,COUNTY,VIRGINIA,51,EASTERN,60,JAMES CITY,95,32
2007,COUNTY,VIRGINIA,51,EASTERN,60,KING GEORGE,99,22
2007,COUNTY,VIRGINIA,51,EASTERN,60,KING WILLIAM,101,10
2007,COUNTY,VIRGINIA,51,EASTERN,60,LANCASTER,103, (D)
2007,COUNTY,VIRGINIA,51,EASTERN,60,MIDDLESEX,119,6
2007,COUNTY,VIRGINIA,51,EASTERN,60,NEW KENT,127, (D)
2007,COUNTY,VIRGINIA,51,EASTERN,60,NORTHAMPTON,131,4
2007,COUNTY,VIRGINIA,51,EASTERN,60,YORK,199,38
2007,COUNTY,VIRGINIA,51,NORTHERN,20,ARLINGTON,13,147
2007,COUNTY,VIRGINIA,51,NORTHERN,20,CLARKE,43,"1,156"
2007,COUNTY,VIRGINIA,51,NORTHERN,20,CULPEPER,47,36
2007,COUNTY,VIRGINIA,51,NORTHERN,20,FAIRFAX,59,279
2007,COUNTY,VIRGINIA,51,NORTHERN,20,FAUQUIER,61,204
2007,COUNTY,VIRGINIA,51,NORTHERN,20,FREDERICK,69,178
2007,COUNTY,VIRGINIA,51,NORTHERN,20,LOUDOUN,107,259
2007,COUNTY,VIRGINIA,51,NORTHERN,20,MADISON,113,35
2007,COUNTY,VIRGINIA,51,NORTHERN,20,PAGE,139,103
2007,COUNTY,VIRGINIA,51,NORTHERN,20,PRINCE WILLIAM,153,149
2007,COUNTY,VIRGINIA,51,NORTHERN,20,RAPPAHANNOCK,157,357
2007,COUNTY,VIRGINIA,51,NORTHERN,20,ROCKINGHAM,165,"1,726"
2007,COUNTY,VIRGINIA,51,NORTHERN,20,SHENANDOAH,171,53
2007,COUNTY,VIRGINIA,51,NORTHERN,20,STAFFORD,179,48
2007,COUNTY,VIRGINIA,51,NORTHERN,20,WARREN,187, (D)
2007,COUNTY,VIRGINIA,51,SOUTHEASTERN,90,BRUNSWICK,25,8
2007,COUNTY,VIRGINIA,51,SOUTHEASTERN,90,CHESAPEAKE CITY,550,85
2007,COUNTY,VIRGINIA,51,SOUTHEASTERN,90,DINWIDDIE,53, (D)
2007,COUNTY,VIRGINIA,51,SOUTHEASTERN,90,GREENSVILLE,81, (D)
2007,COUNTY,VIRGINIA,51,SOUTHEASTERN,90,ISLE OF WIGHT,93, (D)
2007,COUNTY,VIRGINIA,51,SOUTHEASTERN,90,MECKLENBURG,117,16
2007,COUNTY,VIRGINIA,51,SOUTHEASTERN,90,SOUTHAMPTON,175,58
2007,COUNTY,VIRGINIA,51,SOUTHEASTERN,90,SUFFOLK CITY,800, (D)
2007,COUNTY,VIRGINIA,51,SOUTHEASTERN,90,SURRY,181,18
2007,COUNTY,VIRGINIA,51,SOUTHEASTERN,90,VIRGINIA BEACH CITY,810,22
2007,COUNTY,VIRGINIA,51,SOUTHERN,80,CHARLOTTE,37,20
2007,COUNTY,VIRGINIA,51,SOUTHERN,80,FRANKLIN,67,416
2007,COUNTY,VIRGINIA,51,SOUTHERN,80,HALIFAX,83,155
2007,COUNTY,VIRGINIA,51,SOUTHERN,80,HENRY,89,113
2007,COUNTY,VIRGINIA,51,SOUTHERN,80,LUNENBURG,111,52
2007,COUNTY,VIRGINIA,51,SOUTHERN,80,NOTTOWAY,135,15
2007,COUNTY,VIRGINIA,51,SOUTHERN,80,PATRICK,141,94
2007,COUNTY,VIRGINIA,51,SOUTHERN,80,PITTSYLVANIA,143,567
2007,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,BLAND,21,30
2007,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,BUCHANAN,27,13
2007,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,CARROLL,35,198
2007,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,DICKENSON,51,23
2007,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,FLOYD,63,27
2007,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,GILES,71,44
2007,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,GRAYSON,77,141
2007,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,LEE,105,124
2007,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,MONTGOMERY,121,81
2007,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,PULASKI,155,21
2007,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,RUSSELL,167,183
2007,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,SCOTT,169,142
2007,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,SMYTH,173,90
2007,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,TAZEWELL,185,58
2007,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,WASHINGTON,191,90
2007,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,WISE,195,136
2007,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,WYTHE,197,256
2007,COUNTY,VIRGINIA,51,WESTERN,40,ALLEGHANY,5,10
2007,COUNTY,VIRGINIA,51,WESTERN,40,AUGUSTA,15,261
2007,COUNTY,VIRGINIA,51,WESTERN,40,BATH,17, (D)
2007,COUNTY,VIRGINIA,51,WESTERN,40,BOTETOURT,23,29
2007,COUNTY,VIRGINIA,51,WESTERN,40,CRAIG,45,11
2007,COUNTY,VIRGINIA,51,WESTERN,40,HIGHLAND,91, (D)
2007,COUNTY,VIRGINIA,51,WESTERN,40,ROANOKE,161,29
2007,COUNTY,VIRGINIA,51,WESTERN,40,ROCKBRIDGE,163,136
2007,COUNTY,WASHINGTON,53,CENTRAL,20,BENTON,5,"2,544"
2007,COUNTY,WASHINGTON,53,CENTRAL,20,CHELAN,7,"1,243"
2007,COUNTY,WASHINGTON,53,CENTRAL,20,KITTITAS,37,79
2007,COUNTY,WASHINGTON,53,CENTRAL,20,KLICKITAT,39,66
2007,COUNTY,WASHINGTON,53,CENTRAL,20,OKANOGAN,47,"2,406"
2007,COUNTY,WASHINGTON,53,CENTRAL,20,YAKIMA,77,"19,674"
2007,COUNTY,WASHINGTON,53,EAST CENTRAL,50,ADAMS,1, (D)
2007,COUNTY,WASHINGTON,53,EAST CENTRAL,50,DOUGLAS,17,328
2007,COUNTY,WASHINGTON,53,EAST CENTRAL,50,FRANKLIN,21, (D)
2007,COUNTY,WASHINGTON,53,EAST CENTRAL,50,GRANT,25, (D)
2007,COUNTY,WASHINGTON,53,EAST CENTRAL,50,LINCOLN,43,201
2007,COUNTY,WASHINGTON,53,NORTHEAST,30,PEND OREILLE,51,10
2007,COUNTY,WASHINGTON,53,NORTHEAST,30,SPOKANE,63,"4,498"
2007,COUNTY,WASHINGTON,53,NORTHEAST,30,STEVENS,65,"3,173"
2007,COUNTY,WASHINGTON,53,SOUTHEAST,90,ASOTIN,3,"1,443"
2007,COUNTY,WASHINGTON,53,SOUTHEAST,90,COLUMBIA,13,"4,143"
2007,COUNTY,WASHINGTON,53,SOUTHEAST,90,GARFIELD,23,400
2007,COUNTY,WASHINGTON,53,SOUTHEAST,90,WALLA WALLA,71, (D)
2007,COUNTY,WASHINGTON,53,SOUTHEAST,90,WHITMAN,75,247
2007,COUNTY,WASHINGTON,53,WESTERN,10,CLALLAM,9,425
2007,COUNTY,WASHINGTON,53,WESTERN,10,CLARK,11,"2,199"
2007,COUNTY,WASHINGTON,53,WESTERN,10,COWLITZ,15,99
2007,COUNTY,WASHINGTON,53,WESTERN,10,GRAYS HARBOR,27,260
2007,COUNTY,WASHINGTON,53,WESTERN,10,ISLAND,29,70
2007,COUNTY,WASHINGTON,53,WESTERN,10,JEFFERSON,31,23
2007,COUNTY,WASHINGTON,53,WESTERN,10,KING,33,"1,386"
2007,COUNTY,WASHINGTON,53,WESTERN,10,KITSAP,35,623
2007,COUNTY,WASHINGTON,53,WESTERN,10,LEWIS,41,568
2007,COUNTY,WASHINGTON,53,WESTERN,10,MASON,45,67
2007,COUNTY,WASHINGTON,53,WESTERN,10,PACIFIC,49,36
2007,COUNTY,WASHINGTON,53,WESTERN,10,PIERCE,53,184
2007,COUNTY,WASHINGTON,53,WESTERN,10,SAN JUAN,55,20
2007,COUNTY,WASHINGTON,53,WESTERN,10,SKAGIT,57,"5,079"
2007,COUNTY,WASHINGTON,53,WESTERN,10,SKAMANIA,59, (D)
2007,COUNTY,WASHINGTON,53,WESTERN,10,SNOHOMISH,61,"2,445"
2007,COUNTY,WASHINGTON,53,WESTERN,10,THURSTON,67,830
2007,COUNTY,WASHINGTON,53,WESTERN,10,WAHKIAKUM,69, (D)
2007,COUNTY,WASHINGTON,53,WESTERN,10,WHATCOM,73, (D)
2007,COUNTY,WEST VIRGINIA,54,EASTERN,60,BERKELEY,3, (D)
2007,COUNTY,WEST VIRGINIA,54,EASTERN,60,GRANT,23,52
2007,COUNTY,WEST VIRGINIA,54,EASTERN,60,GREENBRIER,25,140
2007,COUNTY,WEST VIRGINIA,54,EASTERN,60,HAMPSHIRE,27, (D)
2007,COUNTY,WEST VIRGINIA,54,EASTERN,60,HARDY,31,75
2007,COUNTY,WEST VIRGINIA,54,EASTERN,60,JEFFERSON,37,33
2007,COUNTY,WEST VIRGINIA,54,EASTERN,60,MINERAL,57,283
2007,COUNTY,WEST VIRGINIA,54,EASTERN,60,MONROE,63,90
2007,COUNTY,WEST VIRGINIA,54,EASTERN,60,MORGAN,65,12
2007,COUNTY,WEST VIRGINIA,54,EASTERN,60,PENDLETON,71,102
2007,COUNTY,WEST VIRGINIA,54,EASTERN,60,POCAHONTAS,75,415
2007,COUNTY,WEST VIRGINIA,54,EASTERN,60,RANDOLPH,83,404
2007,COUNTY,WEST VIRGINIA,54,EASTERN,60,SUMMERS,89,144
2007,COUNTY,WEST VIRGINIA,54,EASTERN,60,TUCKER,93, (D)
2007,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,BARBOUR,1,158
2007,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,BROOKE,9, (D)
2007,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,DODDRIDGE,17,115
2007,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,HANCOCK,29, (D)
2007,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,HARRISON,33,289
2007,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,LEWIS,41,211
2007,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,MARION,49,143
2007,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,MARSHALL,51,134
2007,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,MONONGALIA,61,127
2007,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,OHIO,69,10
2007,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,PLEASANTS,73,98
2007,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,PRESTON,77,138
2007,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,RITCHIE,85,90
2007,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,TAYLOR,91,116
2007,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,TYLER,95,101
2007,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,UPSHUR,97,160
2007,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,WETZEL,103, (D)
2007,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,WOOD,107,170
2007,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,BRAXTON,7,93
2007,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,CABELL,11,214
2007,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,CALHOUN,13,111
2007,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,CLAY,15,68
2007,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,FAYETTE,19,62
2007,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,GILMER,21,74
2007,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,JACKSON,35,263
2007,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,KANAWHA,39,113
2007,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,LINCOLN,43,195
2007,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,LOGAN,45,312
2007,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,MASON,53,326
2007,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,MCDOWELL,47,42
2007,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,MERCER,55,163
2007,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,MINGO,59,326
2007,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,NICHOLAS,67,196
2007,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,PUTNAM,79,165
2007,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,RALEIGH,81,91
2007,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,ROANE,87,124
2007,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,WAYNE,99,246
2007,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,WEBSTER,101,390
2007,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,WIRT,105,44
2007,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,WYOMING,109,17
2007,COUNTY,WISCONSIN,55,CENTRAL,50,ADAMS,1,16
